"country","year","gdp_capita","population","urban_pop","life_exp","eco_freedom","employment_ratio","gov_edu_expend","gov_health_expend","literacy","poverty","child_mortality","hunger"
"LBN","2000",9777.094236,3235380,0.86,74.43170732,"56.1",0.4040000153,NA,0.0758453104,NA,NA,0.02,0.05
"LBR","2000",663.0650547,2891968,0.44331,52.40912195,NA,0.5770000076,NA,0.0665229157,NA,NA,0.1818,0.365
"LBY","2000",17435.83155,5337264,0.76346,70.57253659,"34.7",0.4140000153,NA,0.0603982069,NA,NA,0.0281,NA
"LCA","2000",7943.225082,156949,0.27774,71.42304878,NA,NA,NA,0.1172061098,NA,NA,0.0178,NA
"LCN","2000",8690.902088,525907201,0.7526783553,71.50723419,NA,0.583344042,0.1525037,0.08800859208,0.8975962,NA,0.03202789421,0.1245044784
"LDC","2000",1160.433399,664386087,0.2446116176,55.59397995,NA,0.6883737333,0.1505185,NA,0.5351545,NA,0.1383069559,0.3588388665
"LIC","2000",849.4417031,423655372,0.2540989943,52.1072704,NA,0.7184011332,0.1525989,NA,0.5376149,NA,0.1496,0.3868128776
"LIE","2000",NA,33282,0.1513,76.82682927,NA,NA,NA,NA,NA,NA,NA,NA
"LKA","2000",4422.564855,18655000,0.18443,71.10639024,"63.2",0.525,NA,0.0691435667,NA,NA,0.0163,0.299
"LMC","2000",2566.424042,2312488976,0.3287540407,62.8260063,NA,0.5761134758,0.145737,NA,0.6717096,NA,0.0926,0.1901142726
"LMY","2000",3624.735856,5003508119,0.3986072697,65.41577948,NA,0.624194803,0.15201365,NA,0.7675603,NA,0.0852,0.1845084894
"LSO","2000",1291.177468,1856225,0.19548,47.18297561,"48.4",0.5409999847,0.1920038,0.0628777838,0.8625443,NA,0.1168,0.13
"LTE","2000",4733.386554,2044297095,0.4557483118,71.05212964,NA,0.6821991094,0.1299873,NA,0.91033,NA,0.03347979185,0.1608865999
"LTU","2000",8695.483487,3499536,0.66986,72.0195122,"61.9",0.5059999847,NA,0.1131780573,NA,3e-04,0.0118,NA
"LUX","2000",56593.36207,436300,0.84216,77.87317073,"76.4",0.5209999847,NA,0.1692091994,NA,NA,0.0048,NA
"LVA","2000",8163.964976,2367550,0.68067,70.31463415,"63.4",0.4809999847,0.1026199,0.0868143638,0.9974657,NA,0.0172,NA
"MAC","2000",29550.14902,431907,1,77.62282927,NA,0.6070000076,NA,NA,NA,NA,NA,NA
"MAF","2000",NA,28384,NA,76.97073171,NA,NA,NA,NA,NA,NA,NA,NA
"MAR","2000",3542.766114,28950553,0.53335,68.49760976,"63.2",0.4629999924,NA,0.0475781407,NA,0.0128,0.05,0.065
"MCO","2000",NA,32081,1,NA,NA,NA,0.063279,0.1424095466,NA,NA,0.0052,NA
"MDA","2000",1845.735739,3639592,0.45803,66.89002439,"59.6",0.5479999924,0.1299873,0.0887935473,0.9665379,0.1108,0.0313,NA
"MDG","2000",1146.177794,15744811,0.27121,58.47280488,"54.4",0.845,0.1589018,0.1404539517,0.7068617,NA,0.1092,0.348
"MDV","2000",NA,286000,0.27706,70.05970732,NA,0.4879999924,NA,0.1375,0.9632649,NA,0.0444,0.118
"MEA","2000",10323.90663,315122478,0.585521094,69.74451186,NA,0.4103923318,NA,NA,0.7037234,NA,0.04270137787,0.09012870834
"MEX","2000",10318.53201,102808590,0.74722,74.29973171,"59.3",0.5809999847,0.1977632,0.1051976479,0.9053562,0.0346,0.0256,0.05
"MHL","2000",2382.690761,52161,0.68358,65.23902439,NA,NA,NA,0.2114542673,NA,NA,0.0414,NA
"MIC","2000",3883.058792,4579852747,0.4119798482,66.64690848,NA,0.6172807154,0.1489023,NA,0.7862692,NA,0.0733,0.1678599975
"MKD","2000",6242.895353,2012051,0.58548,73.24219512,NA,0.3620000076,NA,0.1495025619,NA,0.01,0.016,NA
"MLI","2000",810.2455236,11046926,0.28356,48.89643902,"60.3",0.4670000076,0.1532381,0.0888998762,NA,NA,0.2196,0.139
"MLT","2000",19045.81885,381363,0.92368,78.2,"58.3",0.4759999847,NA,0.1179440488,NA,NA,0.0078,NA
"MMR","2000",NA,47669791,0.26968,62.078,NA,0.74,NA,0.0129927607,0.8994176,NA,0.0823,0.524
"MNA","2000",7104.514751,278580533,0.5536552991,69.18817287,NA,0.3954866959,NA,NA,0.6804582,NA,0.0452,0.0939264544
"MNE","2000",6614.685954,604950,0.58544,73.18204878,NA,0.4140000153,NA,0.1686588688,NA,NA,0.0138,NA
"MNG","2000",3689.700412,2397438,0.57133,62.91387805,"58.5",0.5709999847,0.1607477,0.1108732994,0.9776885,NA,0.0627,0.382
"MNP","2000",NA,68434,0.90116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ","2000",440.3525845,18264536,0.29098,48.68660976,NA,0.655,NA,0.1699348256,NA,NA,0.1711,0.42
"MRT","2000",2178.985893,2711421,0.49244,60.01739024,"46",0.34,NA,0.1079534536,0.5120768,0.0525,0.1135,0.115
"MUS","2000",8994.853322,1186873,0.4267,71.66341463,"67.2",0.5529999924,0.1431736,0.0870826783,0.8430309,NA,0.0186,0.071
"MWI","2000",697.600804,11193230,0.1461,44.07992683,"57.4",0.7319999695,NA,0.0898017671,NA,NA,0.1744,0.286
"MYS","2000",12797.95133,23420751,0.61977,72.86778049,NA,0.6090000153,0.2139068,0.0525377772,0.8868776,NA,0.0102,0.05
"NAC","2000",35736.71895,312993944,0.7910252488,76.89243196,NA,0.6331810956,0.1274552,0.1666858179,NA,NA,0.008230769426,NA
"NAM","2000",4843.200505,1897953,0.32373,55.12070732,"66.7",0.45,0.2192506,0.1388382705,NA,NA,0.0757,0.304
"NCL","2000",NA,213230,0.6178,75.16341463,NA,NA,NA,NA,NA,NA,NA,NA
"NER","2000",603.8282498,11224523,0.16186,50.69795122,"45.9",0.595,0.1878317,0.0843168677,NA,NA,0.2273,0.228
"NGA","2000",2247.88503,122876723,0.3484,46.624,"53.1",0.5170000076,NA,0.0592872537,NA,NA,0.1868,0.092
"NIC","2000",2754.333031,5026792,0.54737,69.65807317,NA,0.5620000076,0.145737,0.1312421369,NA,NA,0.0403,0.348
"NLD","2000",31528.09845,15925513,0.76795,77.98780488,NA,0.6120000076,0.1107332,0.1136491669,NA,NA,0.0062,NA
"NOR","2000",36789.51427,4490967,0.76081,78.63414634,"70.1",0.6390000153,0.1548646,0.1623416548,NA,NA,0.0049,NA
"NPL","2000",1220.46425,23740145,0.13431,62.32663415,"51.3",0.8390000153,0.1911359,0.077424963,NA,NA,0.0806,0.222
"NRU","2000",NA,10042,1,NA,NA,NA,NA,0.1119047619,NA,NA,0.0412,NA
"NZL","2000",21512.74927,3857700,0.85677,78.63658537,"80.9",0.6079999924,NA,0.157050296,NA,NA,0.0074,NA
"OED","2000",25104.58077,1154893058,0.7571151721,77.08319896,NA,0.5623260229,0.1210436,0.1512887006,NA,NA,0.01288052539,NA
"OMN","2000",35287.85725,2239403,0.71569,72.35658537,"64.1",0.5079999924,0.0898344,0.0703079257,NA,NA,0.0166,0.132
"OSS","2000",10512.99556,20898841,0.4976278099,60.45338561,NA,0.5618635479,0.1770649,NA,0.7314724,NA,0.09280835173,0.2291681044
"PAK","2000",2775.632634,138250487,0.33155,62.77317073,NA,0.4729999924,0.0848988,0.0352819135,NA,NA,0.1123,0.224
"PAN","2000",8150.858395,3028751,0.62198,75.10197561,NA,0.5490000153,0.1983194,0.2132291667,0.9189961,0.0936,0.026,0.274
"PER","2000",5157.311987,25914875,0.73042,70.50743902,"68.7",0.6569999695,0.1525037,0.1409036971,NA,0.0605,0.0386,0.216
"PHL","2000",3350.700952,77932247,0.47955,66.68212195,"62.5",0.5790000153,0.1520676,0.0842390604,0.9260007,0.0444,0.0397,0.213
"PLW","2000",10802.46843,19174,0.69963,70.49365854,NA,NA,0.1380012,0.1199176471,NA,NA,0.0268,NA
"PNG","2000",1472.173297,5374051,0.13204,58.79929268,"55.8",0.7009999847,NA,0.0990378007,0.5734325,NA,0.0785,NA
"POL","2000",10607.89924,38258629,0.61716,73.74878049,"60",0.47,0.1219891,0.0918019087,NA,2e-04,0.0093,NA
"PRE","2000",1829.843475,552445596,0.3140275393,50.61711358,NA,0.6124378542,0.135132,NA,0.5332498,NA,0.1577195877,0.2594752743
"PRI","2000",25747.50944,3810605,0.94387,76.68926829,NA,0.4170000076,NA,NA,NA,NA,NA,NA
"PRK","2000",NA,22840218,0.59412,64.98256098,NA,0.7759999847,NA,NA,NA,NA,0.06,0.379
"PRT","2000",17847.37308,10289898,0.54399,76.31463415,"65.5",0.585,0.1210436,0.1452317951,NA,NA,0.0072,NA
"PRY","2000",4822.976061,5302703,0.55331,70.07468293,NA,0.6379999924,0.2155939,0.1769689147,NA,NA,0.0335,0.133
"PSE","2000",3331.356147,2922153,0.71969,70.75890244,NA,0.3279999924,NA,NA,NA,NA,0.0298,NA
"PSS","2000",3740.407033,1963761,0.3455358566,66.70544978,NA,NA,NA,NA,0.8640531,NA,0.03054785441,0.07984115968
"PST","2000",26754.63572,1020294075,0.7641135096,77.36019308,NA,0.5660005829,0.1135897,0.1528873712,NA,NA,0.007347012573,NA
"PYF","2000",NA,237267,0.56071,72.45,NA,NA,NA,NA,NA,NA,NA,NA
"QAT","2000",86725.54203,593453,0.96311,76.4955122,"62",0.7480000305,0.0957736,0.0501650816,NA,NA,0.0124,NA
"ROU","2000",5726.307872,22442971,0.53004,71.16341463,"52.1",0.6029999924,0.0818758,0.0914560489,NA,0.0155,0.0269,NA
"RUS","2000",6825.411391,146596557,0.7335,65.34146341,NA,0.5420000076,0.0895183,0.1267364822,NA,0.0051,0.0232,NA
"RWA","2000",633.7507518,8021875,0.14926,48.19236585,"42.3",0.85,0.2109614,0.0851629054,0.648886,0.3793,0.1838,0.606
"SAS","2000",2014.578006,1385959570,0.2736857433,62.90516438,NA,0.5706593197,0.18305035,0.04395239644,0.5802386,NA,0.0936,0.1877968754
"SAU","2000",28013.20959,21392273,0.79848,72.52621951,"66.5",0.4629999924,0.1783659,0.0857450708,0.7935094,NA,0.0229,0.05
"SDN","2000",1769.652859,28079664,0.32495,57.97497561,"47.2",0.4429999924,0.0911689,0.085374425,0.6134587,NA,0.1059,NA
"SEN","2000",1524.945574,9860578,0.40345,57.76580488,"58.9",0.6780000305,0.1761849,0.1013561922,NA,NA,0.1349,0.294
"SGP","2000",40928.33705,4027887,1,77.95121951,"87.7",0.63,0.1415517,0.0708328213,0.925494,NA,0.004,NA
"SLB","2000",1371.662572,412336,0.15813,62.83673171,NA,0.63,NA,0.2074978204,NA,NA,0.0331,0.15
"SLE","2000",813.7488363,4060709,0.35626,38.69014634,"44.2",0.6190000153,0.207313,0.1463579881,NA,NA,0.2358,0.38
"SLV","2000",5092.548588,5811836,0.58912,68.71704878,NA,0.5629999924,0.1391002,0.1507832953,NA,0.0481,0.0324,0.125
"SMR","2000",NA,27420,0.9344,80.6195122,NA,NA,NA,0.2043658261,NA,NA,0.0055,NA
"SOM","2000",NA,7385416,0.33247,50.87826829,NA,0.5240000153,NA,NA,NA,NA,0.1744,NA
"SRB","2000",5777.642372,7516346,0.53188,71.58292683,NA,0.4779999924,NA,0.1360677237,NA,NA,0.0126,NA
"SSA","2000",1900.775768,667660967,0.3076300636,50.33939359,NA,0.6306141384,0.1525989,NA,0.5700709,NA,0.1543,0.2793341174
"SSD","2000",NA,6692999,0.16504,49.21907317,NA,NA,NA,NA,NA,NA,0.1823,NA
"SSF","2000",1902.328839,667742098,0.3076535825,50.33939359,NA,0.6306141384,0.1525989,NA,0.5703661,NA,0.154834546,0.2793341174
"SST","2000",9684.544879,29317318,0.4692353017,62.9922506,NA,0.5608578026,0.167966,NA,0.7845157,NA,0.07741708272,0.183225494
"STP","2000",NA,137164,0.53424,63.29253659,NA,NA,NA,0.089906466,NA,0.0766,0.0893,0.215
"SUR","2000",7621.723237,480751,0.66444,67.92917073,"45.8",0.4379999924,NA,0.140219627,NA,NA,0.0344,0.141
"SVK","2000",11158.46027,5388720,0.56233,73.05121951,NA,0.4870000076,0.0747054,0.0942720573,NA,NA,0.0117,NA
"SVN","2000",17877.60796,1988925,0.50752,75.41219512,"58.3",0.535,NA,0.1314921605,NA,NA,0.0055,NA
"SWE","2000",29376.69291,8872109,0.84026,79.64390244,"65.1",0.5920000076,0.1300554,0.1260433852,NA,NA,0.0041,NA
"SWZ","2000",5432.226592,1063715,0.22686,48.66407317,"62.6",0.435,0.1874508,0.1054227012,0.8166071,0.1749,0.1283,0.217
"SXM","2000",NA,30519,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYC","2000",14626.46037,81131,0.5012,NA,NA,NA,NA,0.0794029851,NA,NA,0.0143,NA
"SYR","2000",NA,16354050,0.51947,72.72168293,NA,0.46,NA,0.0694452482,NA,NA,0.0234,NA
"TCA","2000",NA,18876,0.8455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD","2000",787.153221,8343321,0.21637,47.57807317,"46.8",0.6680000305,0.1284449,0.129452874,0.2565421,NA,0.1902,0.401
"TEA","2000",3308.663013,1791655658,0.3636861666,70.45323671,NA,0.7171101305,0.15640765,NA,0.9077193,NA,0.04229478078,0.1818758647
"TEC","2000",6485.045149,435333173,0.6306499411,68.16383606,NA,0.5197478377,0.1159721,0.1075595368,0.9743404,NA,0.03571969214,NA
"TGO","2000",1032.035726,4874735,0.32907,53.46868293,"46.4",0.73,0.2442371,0.0768778982,0.531776,NA,0.1208,0.292
"THA","2000",7314.542194,62693322,0.31391,70.63407317,NA,0.71,0.283886,0.1208327675,0.9264655,0.0041,0.0225,0.19
"TJK","2000",939.7408332,6186152,0.26486,63.69529268,"44.8",0.5859999847,0.1202514,0.0645856016,0.9945125,NA,0.093,0.388
"TKM","2000",4240.974059,4501419,0.45913,63.89929268,"37.6",0.5370000076,NA,0.1371507924,NA,NA,0.0816,0.09
"TLA","2000",8527.198576,509938616,0.7513659407,71.35334538,NA,0.5865233746,0.1525037,0.08800859208,0.8949772,NA,0.03233792482,0.1260386757
"TLS","2000",1119.794896,847185,0.24263,59.34697561,NA,0.5259999847,NA,0.1161596958,NA,NA,0.1102,0.439
"TMN","2000",7145.099015,275658380,0.5518952263,69.17152215,NA,0.3960785097,NA,NA,0.6779456,NA,0.04606088863,0.0939264544
"TON","2000",3652.478548,97898,0.23012,70.76043902,NA,NA,0.2295586,0.1538335647,NA,NA,0.0176,NA
"TSA","2000",2014.578006,1385959570,0.2736857433,62.90516438,NA,0.5706593197,0.18305035,0.04395239644,0.5802386,NA,0.09360709108,0.1877968754
"TSS","2000",1902.328839,667742098,0.3076535825,50.33939359,NA,0.6306141384,0.1525989,NA,0.5703661,NA,0.154834546,0.2793341174
"TTO","2000",14373.03668,1267980,0.10777,68.59643902,"74.5",0.5379999924,0.1042718,0.0677273647,NA,NA,0.0287,0.13
"TUN","2000",6124.649415,9552500,0.63432,72.6,"61.3",0.4020000076,0.2459178,0.1196077113,NA,0.0102,0.0317,0.05
"TUR","2000",9320.910052,63240157,0.64741,69.99934146,"63.4",0.4559999847,0.0708241,0.0976340789,NA,NA,0.0396,0.05
"TUV","2000",2428.779986,9419,0.46018,NA,NA,NA,NA,0.0845704004,NA,NA,0.0426,NA
"TZA","2000",1180.742537,33991590,0.22309,50.46534146,"56",0.8430000305,NA,0.0923636888,NA,0.4454,0.1306,0.368
"UGA","2000",843.5686037,23757636,0.12082,46.41997561,"58.2",0.7940000153,0.1035489,0.0876730147,NA,NA,0.1484,0.284
"UKR","2000",3812.138111,49175848,0.67145,67.8595122,"47.8",0.5129999924,0.1135897,0.1023762994,NA,NA,0.0185,NA
"UMC","2000",5248.297188,2267363771,0.4967996204,70.5440893,NA,0.6542123223,0.1525037,NA,0.8975445,NA,0.0396,0.1440079002
"URY","2000",10204.91446,3321242,0.92028,74.68597561,NA,0.565,0.0831884,0.0904347826,NA,0.0017,0.0168,0.05
"USA","2000",36449.85512,282162411,0.79057,76.63658537,"76.4",0.6359999847,NA,0.1679023946,NA,NA,0.0084,NA
"UZB","2000",1958.932465,24650400,0.37429,66.94078049,"38.1",0.5309999847,NA,0.0869077091,0.9864259,0.2707,0.0632,0.115
"VCT","2000",5989.051031,107897,0.45186,70.58212195,NA,NA,0.307892,0.1076,NA,NA,0.0222,0.189
"VEN","2000",11427.40708,24481477,0.8798,72.34612195,NA,0.5690000153,NA,0.0731524212,NA,NA,0.0217,0.166
"VGB","2000",NA,20643,0.41774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIR","2000",NA,108639,0.92586,76.6195122,NA,NA,NA,NA,NA,NA,NA,NA
"VNM","2000",2100.243076,77630900,0.24374,73.14858537,"43.7",0.76,NA,0.072331746,0.9015613,NA,0.0338,0.281
"VUT","2000",2237.584965,185058,0.21673,67.555,NA,NA,0.2752419,0.1048535469,NA,NA,0.0285,0.081
"WSM","2000",3428.698019,174614,0.21977,69.48731707,"60.8",NA,0.104613,0.1373541951,NA,NA,0.0217,0.066
"YEM","2000",3135.572383,17795219,0.26267,60.45636585,NA,0.3909999847,0.3048928,0.0795299275,NA,NA,0.0954,0.296
"ZAF","2000",7868.306617,4.4e+07,0.56891,55.83687805,"63.7",0.4159999847,NA,0.1363413481,NA,0.1328,0.0753,0.05
"ZMB","2000",1657.539629,10585220,0.34802,43.45668293,"62.8",0.6969999695,0.0835262,0.1334484735,NA,NA,0.1631,0.429
"ZWE","2000",1998.49185,12499981,0.33758,41.68943902,"48.7",0.7019999695,NA,NA,NA,NA,0.1058,0.437
"ABW","2001",NA,92894,0.46339,73.78290244,NA,NA,0.2132039,NA,NA,NA,NA,NA
"AFG","2001",NA,20531160,0.21596,55.48753659,NA,0.4359999847,NA,NA,NA,NA,0.1338,0.467
"AGO","2001",3131.995858,15562791,0.33152,45.97314634,NA,0.6640000153,NA,0.0577495563,0.6740542,NA,0.2141,0.489
"ALB","2001",4508.632006,3060173,0.42435,74.73256098,"56.6",0.4779999924,0.1058193,0.0725259439,0.9871297,NA,0.0249,NA
"AND","2001",NA,67770,0.92056,NA,NA,NA,NA,0.1923781887,NA,NA,0.0044,NA
"ARB","2001",9248.465577,287291826,0.5334915779,67.88466982,NA,0.4158072379,NA,NA,NA,NA,0.05862792927,0.1000251299
"ARE","2001",83533.55522,3217865,0.80655,74.71287805,"74.9",0.7380000305,NA,0.0770751814,NA,NA,0.0109,0.05
"ARG","2001",NA,37471535,0.89329,73.96031707,"68.6",0.4740000153,0.1635761,0.1714336091,0.9719331,0.049,0.0197,0.05
"ARM","2001",2605.771618,3060036,0.64385,71.75582927,"66.4",0.4129999924,NA,0.076576139,0.9940015,0.0445,0.0287,0.23
"ASM","2001",NA,58176,0.88491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATG","2001",14907.07263,78972,0.3174,73.60709756,NA,NA,NA,0.1074757146,0.9895,NA,0.0148,NA
"AUS","2001",27398.68203,19413000,0.87378,79.63414634,"77.4",0.5909999847,NA,0.1569623806,NA,NA,0.0061,NA
"AUT","2001",29856.60364,8042293,0.65801,78.57560976,"68.1",0.56,0.109504,0.146277761,NA,NA,0.0054,NA
"AZE","2001",3942.084882,8111200,0.51587,67.15029268,"50.3",0.5720000076,0.1877296,0.0557275542,NA,0.0047,0.0688,0.171
"BDI","2001",574.8682608,6946720,0.08461,51.72482927,NA,0.7780000305,0.141125,0.0794332069,NA,NA,0.1478,NA
"BEL","2001",29198.02064,10286570,0.97184,77.97317073,"63.8",0.4759999847,0.120038,0.1273108147,NA,NA,0.0056,NA
"BEN","2001",1361.728492,7174911,0.3865,55.4664878,"60.1",0.7169999695,0.1531058,0.1197304389,NA,NA,0.1411,0.224
"BFA","2001",878.6072475,11943740,0.1854,50.78321951,"56.7",0.8140000153,NA,0.0981180705,NA,NA,0.1824,0.276
"BGD","2001",1375.759114,133776064,0.24096,65.93017073,NA,0.6830000305,0.1858478,0.0797412274,0.474855,NA,0.0835,0.206
"BGR","2001",6895.369912,8020282,0.69166,71.76829268,"51.9",0.4129999924,0.0927774,0.1042387995,0.9820355,0.0042,0.0201,NA
"BHR","2001",36005.75474,694893,0.88369,74.78182927,"75.9",0.6309999847,NA,0.0894205236,0.8654874,NA,0.0121,NA
"BHS","2001",21131.6689,303138,0.82064,72.54509756,NA,0.66,NA,0.1378840381,NA,NA,0.0155,NA
"BIH","2001",4661.145307,3799747,0.39285,74.50092683,"36.6",0.3259999847,NA,0.0939928861,NA,9e-04,0.0086,NA
"BLR","2001",6245.425114,9928000,0.70458,68.50731707,"38",0.5420000076,NA,0.1012562744,NA,0.0023,0.013,NA
"BLZ","2001",5741.870779,254989,0.47392,68.44412195,"65.9",0.5609999847,0.1830537,0.0735602509,NA,NA,0.0242,0.058
"BMU","2001",43976.09251,62504,1,77.88536585,NA,NA,NA,NA,NA,NA,NA,NA
"BOL","2001",3570.0555,8496378,0.62313,61.25919512,"68",0.6680000305,0.1846146,0.1003247853,0.8672366,0.1335,0.0762,0.328
"BRA","2001",9182.108777,178419396,0.81553,70.45960976,"61.9",0.615,0.1061076,0.0474593891,NA,0.0579,0.0296,0.112
"BRB","2001",11386.82975,270686,0.33651,73.38392683,"71.5",0.6320000076,0.1725794,0.1019517058,NA,NA,0.0166,0.052
"BRN","2001",61062.58217,337074,0.71652,75.4832439,NA,0.6509999847,NA,0.0655462611,0.9267113,NA,0.0093,0.05
"BTN","2001",3064.827799,580784,0.2648,61.54663415,NA,0.665,0.1308501,0.097533548,NA,NA,0.075,NA
"BWA","2001",8296.887363,1762531,0.54062,48.61031707,"66.8",0.5770000076,NA,0.0980605485,NA,NA,0.0816,0.36
"CAF","2001",694.1575181,3794677,0.3772,44.36207317,NA,0.725,NA,0.1383876323,NA,NA,0.1735,0.429
"CAN","2001",30086.5628,31081900,0.7981,79.48780488,"71.2",0.6070000076,0.1232389,0.154671507,NA,NA,0.0062,NA
"CEB","2001",10788.39261,107811539,0.6157180575,73.09785547,NA,0.495218029,0.1045495,0.1054995602,NA,NA,0.0134460904,NA
"CHE","2001",35381.1937,7229854,0.73322,80.1804878,"76",0.6609999847,NA,0.1680763181,NA,NA,0.0056,NA
"CHI","2001",NA,149797,0.30495,77.77817073,NA,NA,NA,NA,NA,NA,NA,NA
"CHL","2001",10249.82649,15358418,0.86363,77.19870732,"75.1",0.4909999847,NA,0.1496379802,NA,NA,0.0103,0.05
"CHN","2001",3205.927472,1271850000,0.37093,72.17578049,"52.6",0.7290000153,NA,0.0928649285,NA,NA,0.0343,0.16
"CIV","2001",2367.134018,16865376,0.44195,46.60760976,NA,0.6390000153,0.2320203,0.0804103402,NA,NA,0.1428,0.163
"CMR","2001",1984.237936,16349364,0.46139,51.75719512,"53.3",0.6370000076,0.1548909,0.0678618977,NA,0.0607,0.1457,0.308
"COD","2001",399.8600909,49449015,0.35587,50.62934146,NA,0.6630000305,NA,0.0279408818,0.6717299,NA,0.1568,NA
"COG","2001",3819.679366,3183883,0.59156,50.77319512,NA,0.6390000153,NA,0.0423145959,NA,NA,0.1197,0.32
"COL","2001",6750.687139,40988909,0.7238,71.26039024,"65.6",0.5609999847,0.1346772,0.168816462,NA,0.1052,0.0243,0.096
"COM","2001",1145.637356,561525,0.28036,59.51014634,NA,0.5120000076,NA,0.0498115975,NA,NA,0.1008,NA
"CPV","2001",3091.34299,447357,0.54291,70.08602439,"56.3",0.5779999924,NA,0.1188166327,NA,0.0927,0.0322,0.192
"CRI","2001",7705.16082,3996800,0.60407,77.57087805,NA,0.5840000153,0.1915282,0.2181131103,NA,0.0359,0.0122,0.051
"CSS","2001",9153.701018,6497461,0.4158078188,70.32723864,NA,0.5634876886,0.152074,0.06722385167,NA,NA,0.02648142025,0.09200567349
"CUB","2001",9414.413637,11151472,0.75555,76.86521951,"31.6",0.5140000153,NA,0.1139178682,NA,NA,0.008,0.05
"CUW","2001",NA,129047,0.91011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYM","2001",NA,43317,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYP","2001",22353.30074,961482,0.68769,78.10056098,"71",0.5970000076,0.1433211,0.0645222253,0.9680363,NA,0.0061,NA
"CZE","2001",17650.28994,10216605,0.73877,75.17317073,"70.2",0.5520000076,0.0883908,0.1313185446,NA,NA,0.0062,NA
"DEU","2001",27725.11014,82349925,0.73113,78.32926829,"69.5",0.5359999847,NA,0.1712662282,NA,NA,0.0052,NA
"DJI","2001",1723.537812,734088,0.76578,57.0882439,"58.3",NA,0.2628002,0.1184238509,NA,NA,0.0984,0.489
"DMA","2001",6653.295373,69660,0.65382,NA,NA,NA,NA,0.0850099178,NA,NA,0.0152,NA
"DNK","2001",30247.19638,5358783,0.8515,76.79268293,"68.3",0.6270000076,0.1554854,0.1413653364,NA,NA,0.0055,NA
"DOM","2001",6540.256508,8697127,0.62556,70.83892683,"59.1",0.5359999847,0.1250729,0.1188478332,NA,0.0113,0.0401,0.284
"DZA","2001",8416.638163,31590320,0.60712,70.6017561,"57.3",0.3160000038,NA,0.0853556126,NA,NA,0.0389,0.084
"EAP","2001",3529.258567,1831803900,0.3768497551,70.76138298,NA,0.7119543916,0.1275495,NA,NA,NA,0.0399,0.1812036609
"EAR","2001",4034.414664,2516977040,0.3870104769,64.75736227,NA,0.5685657915,0.1663913,0.08609117476,NA,NA,0.07618916088,0.1838332883
"EAS","2001",5934.992676,2064266243,0.4222434836,71.7638917,NA,0.6979998905,0.1601275,NA,NA,NA,0.03780118829,0.1778638077
"ECA","2001",6369.519235,392415533,0.6333751496,67.82030564,NA,0.5220219225,0.1236196,0.1164021813,NA,NA,0.04,NA
"ECS","2001",16638.40636,863492336,0.6845059202,73.34084581,NA,0.5188304727,0.12048905,0.1429449054,NA,NA,0.02140931039,NA
"ECU","2001",6120.931848,12852753,0.60799,73.23043902,"55.1",0.655,NA,0.0752778223,0.9098402,NA,0.0331,0.186
"EGY","2001",6227.450846,69599945,0.42843,68.78643902,NA,0.4129999924,NA,0.0769204152,NA,NA,0.0438,0.05
"EMU","2001",26342.20007,322454670,0.7276718332,78.59677042,NA,0.5036727018,0.1108564,0.1449666787,NA,NA,0.005804550117,NA
"ERI","2001",1374.249997,3655006,0.17796,56.58278049,NA,0.7659999847,0.0586161,0.0259625963,NA,NA,0.0846,NA
"ESP","2001",23218.8974,40756001,0.76343,79.36829268,"68.1",0.4670000076,0.1071261,0.1333638361,NA,NA,0.0063,NA
"EST","2001",10548.51403,1388115,0.69242,70.25853659,"76.1",0.5120000076,0.1505838,0.1097411483,NA,0.0029,0.0102,NA
"ETH","2001",528.0815436,68393128,0.14927,52.58692683,"48.9",0.765,0.1446177,0.0974012739,NA,NA,0.139,0.548
"EUU","2001",23751.01913,489073595,0.7171058759,77.49263341,NA,0.5146808185,0.1108564,0.1427504182,NA,NA,0.007242289402,NA
"FCS","2001",2561.300068,345461879,0.3558434521,56.99045027,NA,0.5896557617,NA,NA,NA,NA,0.1207677612,NA
